INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
268,5,FIXED,01/12/2023,11:33:57,01/12/2023,06:33:57,0,5.66247,N,8.693624,E,163.557602,0.073162,175.607556,0,0,0
269,5,FIXED,01/12/2023,11:35:57,01/12/2023,06:35:57,0,5.662468,N,8.693624,E,163.508102,0.056051,194.877072,0,0,0
270,5,FIXED,01/12/2023,11:37:57,01/12/2023,06:37:57,0,5.662457,N,8.693621,E,163.849335,0.03,198.819296,0,0,0
271,5,FIXED,01/12/2023,11:39:57,01/12/2023,06:39:57,0,5.662449,N,8.693618,E,164.279678,0.089498,202.374808,0,0,0
272,5,FIXED,01/12/2023,11:41:57,01/12/2023,06:41:57,0,5.662438,N,8.693614,E,164.428375,0.084825,227.182131,0,0,0
273,5,FIXED,01/12/2023,11:42:53,01/12/2023,06:42:53,0,5.662292,N,8.693456,E,181.224823,0.029045,97.968327,0,0,0
274,5,FIXED,01/12/2023,11:44:53,01/12/2023,06:44:53,0,5.662284,N,8.693516,E,183.013077,0.031691,205.689385,0,0,0
275,5,FIXED,01/12/2023,11:46:53,01/12/2023,06:46:53,0,5.66228,N,8.693514,E,182.912491,0.093221,227.79034,0,0,0
276,5,FIXED,01/12/2023,11:48:53,01/12/2023,06:48:53,0,5.662277,N,8.69351,E,182.778076,0.127247,240.288402,0,0,0
277,5,FIXED,01/12/2023,11:50:53,01/12/2023,06:50:53,0,5.662272,N,8.693501,E,182.577637,0.15787,232.119984,0,0,0
278,5,FIXED,01/12/2023,11:52:53,01/12/2023,06:52:53,0,5.662264,N,8.69349,E,182.586349,0.031006,340.662766,0,0,0
279,5,FIXED,01/12/2023,11:54:53,01/12/2023,06:54:53,0,5.662349,N,8.69346,E,180.940994,0.022837,185.786834,0,0,0
280,5,FIXED,01/12/2023,11:56:53,01/12/2023,06:56:53,0,5.662344,N,8.69346,E,181.177917,0.048342,182.279087,0,0,0
281,5,FIXED,01/12/2023,11:58:53,01/12/2023,06:58:53,0,5.662337,N,8.693459,E,181.370667,0.053911,219.409368,0,0,0
282,5,FIXED,01/12/2023,12:00:53,01/12/2023,07:00:53,0,5.662328,N,8.693452,E,181.445221,0.073068,174.771795,0,0,0
283,5,FIXED,01/12/2023,12:02:53,01/12/2023,07:02:53,0,5.662323,N,8.693453,E,181.51976,0.020823,199.699746,0,0,0
284,5,FIXED,01/12/2023,12:04:53,01/12/2023,07:04:53,0,5.662318,N,8.693451,E,181.68988,0.034326,197.812822,0,0,0
285,5,FIXED,01/12/2023,12:06:53,01/12/2023,07:06:53,0,5.662312,N,8.693449,E,181.792404,0.034548,194.385669,0,0,0
286,5,FIXED,01/12/2023,12:08:53,01/12/2023,07:08:53,0,5.662307,N,8.693448,E,181.927048,0.014885,148.801377,0,0,0
287,5,FIXED,01/12/2023,12:10:53,01/12/2023,07:10:53,0,5.6623,N,8.693452,E,180.562592,0.005162,140.316477,0,0,0
288,5,FIXED,01/12/2023,12:12:53,01/12/2023,07:12:53,0,5.662294,N,8.693456,E,180.408157,0.040008,168.350746,0,0,0
289,5,FIXED,01/12/2023,12:14:53,01/12/2023,07:14:53,0,5.662291,N,8.693457,E,180.464569,0.00537,140.158117,0,0,0
290,5,FIXED,01/12/2023,12:16:53,01/12/2023,07:16:53,0,5.662288,N,8.693459,E,180.463776,0.025867,149.868215,0,0,0
291,5,FIXED,01/12/2023,12:18:53,01/12/2023,07:18:53,0,5.662285,N,8.693461,E,180.439713,0.015957,183.203516,0,0,0
292,5,FIXED,01/12/2023,12:20:53,01/12/2023,07:20:53,0,5.662267,N,8.69346,E,180.900223,0.025416,93.892453,0,0,0
293,5,FIXED,01/12/2023,12:22:53,01/12/2023,07:22:53,0,5.662267,N,8.693463,E,180.750168,0.015237,87.660111,0,0,0
294,5,FIXED,01/12/2023,12:24:53,01/12/2023,07:24:53,0,5.662267,N,8.693465,E,180.593475,0.037488,158.186617,0,0,0
295,5,FIXED,01/12/2023,12:26:53,01/12/2023,07:26:53,0,5.662265,N,8.693466,E,180.358276,0.001579,182.211907,0,0,0
296,5,FIXED,01/12/2023,12:28:53,01/12/2023,07:28:53,0,5.662263,N,8.693466,E,180.309738,0.022329,178.232864,0,0,0
297,5,FIXED,01/12/2023,12:30:53,01/12/2023,07:30:53,0,5.662262,N,8.693466,E,180.412354,0.026104,206.777965,0,0,0
298,5,FIXED,01/12/2023,12:32:53,01/12/2023,07:32:53,0,5.662261,N,8.693466,E,180.440826,0.020668,180.105984,0,0,0
299,5,FIXED,01/12/2023,12:34:53,01/12/2023,07:34:53,0,5.66226,N,8.693466,E,180.438385,0.063122,274.525767,0,0,0
300,5,FIXED,01/12/2023,12:36:53,01/12/2023,07:36:53,0,5.662262,N,8.693434,E,181.189926,0.242313,55.105681,0,0,0
301,5,FIXED,01/12/2023,12:38:53,01/12/2023,07:38:53,0,5.662269,N,8.693442,E,180.543228,0.04214,77.748307,0,0,0
302,5,FIXED,01/12/2023,12:40:53,01/12/2023,07:40:53,0,5.66227,N,8.693448,E,180.088577,0.032688,54.752374,0,0,0
303,5,FIXED,01/12/2023,12:42:53,01/12/2023,07:42:53,0,5.662273,N,8.693453,E,179.971466,0.030925,357.284796,0,0,0
304,5,FIXED,01/12/2023,12:44:53,01/12/2023,07:44:53,0,5.662283,N,8.693453,E,179.878586,0.039969,334.535687,0,0,0
305,5,FIXED,01/12/2023,12:46:53,01/12/2023,07:46:53,0,5.662303,N,8.693443,E,180.013565,0.013724,103.105006,0,0,0
306,5,FIXED,01/12/2023,12:48:53,01/12/2023,07:48:53,0,5.662301,N,8.693451,E,179.883896,0.022683,76.088341,0,0,0
307,5,FIXED,01/12/2023,12:50:53,01/12/2023,07:50:53,0,5.662302,N,8.693454,E,179.756073,0.016642,104.0109,0,0,0
308,5,FIXED,01/12/2023,12:52:53,01/12/2023,07:52:53,0,5.662301,N,8.693456,E,179.56044,0.008064,108.347768,0,0,0
309,5,FIXED,01/12/2023,12:54:53,01/12/2023,07:54:53,0,5.662301,N,8.693459,E,179.306396,0.018879,53.431853,0,0,0
310,5,FIXED,01/12/2023,12:56:53,01/12/2023,07:56:53,0,5.662302,N,8.69346,E,179.354172,0.005376,113.084903,0,0,0
311,5,FIXED,01/12/2023,12:58:53,01/12/2023,07:58:53,0,5.662301,N,8.693463,E,179.165588,0.021462,108.188924,0,0,0
312,5,FIXED,01/12/2023,13:00:53,01/12/2023,08:00:53,0,5.662299,N,8.693467,E,179.089661,0.029131,84.452889,0,0,0
313,5,FIXED,01/12/2023,13:02:53,01/12/2023,08:02:53,0,5.662299,N,8.693469,E,179.141739,0.032059,66.04965,0,0,0
314,5,FIXED,01/12/2023,13:04:53,01/12/2023,08:04:53,0,5.662301,N,8.693474,E,178.915985,0.041122,79.797765,0,0,0
315,5,FIXED,01/12/2023,13:06:53,01/12/2023,08:06:53,0,5.662302,N,8.693476,E,178.617935,0.029034,110.98408,0,0,0
316,5,FIXED,01/12/2023,13:08:53,01/12/2023,08:08:53,0,5.662301,N,8.693477,E,178.540787,0.014919,11.366608,0,0,0
317,5,FIXED,01/12/2023,13:10:53,01/12/2023,08:10:53,0,5.662303,N,8.693477,E,178.406281,0.018092,38.493513,0,0,0
318,5,FIXED,01/12/2023,13:12:53,01/12/2023,08:12:53,0,5.662306,N,8.69348,E,177.922516,0.039447,73.271605,0,0,0
319,5,FIXED,01/12/2023,13:14:53,01/12/2023,08:14:53,0,5.662307,N,8.693483,E,177.746765,0.030213,155.289489,0,0,0
320,5,FIXED,01/12/2023,13:16:53,01/12/2023,08:16:53,0,5.662305,N,8.693484,E,177.529495,0.028221,147.109796,0,0,0
321,5,FIXED,01/12/2023,13:18:53,01/12/2023,08:18:53,0,5.662304,N,8.693484,E,177.491959,0.017442,232.531994,0,0,0
322,5,FIXED,01/12/2023,13:20:53,01/12/2023,08:20:53,0,5.662302,N,8.693482,E,177.904617,0.017036,207.083335,0,0,0
323,5,FIXED,01/12/2023,13:22:53,01/12/2023,08:22:53,0,5.6623,N,8.693481,E,178.261047,0.018853,89.719631,0,0,0
324,5,FIXED,01/12/2023,13:24:53,01/12/2023,08:24:53,0,5.6623,N,8.693483,E,178.021774,0.004823,127.373876,0,0,0
325,5,FIXED,01/12/2023,13:26:53,01/12/2023,08:26:53,0,5.662298,N,8.693485,E,178.132767,0.016799,89.249747,0,0,0
326,5,FIXED,01/12/2023,13:28:53,01/12/2023,08:28:53,0,5.662298,N,8.693488,E,177.851913,0.0027,204.81539,0,0,0
327,5,FIXED,01/12/2023,13:30:53,01/12/2023,08:30:53,0,5.662297,N,8.693487,E,177.88588,0.00603,212.831947,0,0,0
328,5,FIXED,01/12/2023,13:32:53,01/12/2023,08:32:53,0,5.662296,N,8.693487,E,178.17514,0.010851,97.08686,0,0,0
329,5,FIXED,01/12/2023,13:34:53,01/12/2023,08:34:53,0,5.662296,N,8.693488,E,178.198334,0.018297,50.475872,0,0,0
330,5,FIXED,01/12/2023,13:36:53,01/12/2023,08:36:53,0,5.662297,N,8.693489,E,178.286118,0.011286,38.419474,0,0,0
331,5,FIXED,01/12/2023,13:38:53,01/12/2023,08:38:53,0,5.662299,N,8.693491,E,178.207565,0.057631,256.499951,0,0,0
332,5,FIXED,01/12/2023,13:40:53,01/12/2023,08:40:53,0,5.662298,N,8.693487,E,180.266922,0.042502,241.492314,0,0,0
333,5,FIXED,01/12/2023,13:42:53,01/12/2023,08:42:53,0,5.662293,N,8.693478,E,184.964828,0.064835,242.747291,0,0,0
334,5,FIXED,01/12/2023,13:44:53,01/12/2023,08:44:53,0,5.662287,N,8.693466,E,191.634064,0.041071,334.775827,0,0,0
335,5,FIXED,01/12/2023,13:46:53,01/12/2023,08:46:53,0,5.66229,N,8.693465,E,191.599258,0.006817,55.488484,0,0,0
336,5,FIXED,01/12/2023,13:48:53,01/12/2023,08:48:53,0,5.662291,N,8.693467,E,192.390823,0.009965,39.423578,0,0,0
337,5,FIXED,01/12/2023,13:50:53,01/12/2023,08:50:53,0,5.662295,N,8.69347,E,191.135101,0.015991,35.712539,0,0,0
338,5,FIXED,01/12/2023,13:52:53,01/12/2023,08:52:53,0,5.662298,N,8.693473,E,190.175842,0.022001,60.057662,0,0,0
339,5,FIXED,01/12/2023,13:54:53,01/12/2023,08:54:53,0,5.662303,N,8.69348,E,189.243347,0.012135,280.295281,0,0,0
340,5,FIXED,01/12/2023,13:56:53,01/12/2023,08:56:53,0,5.662304,N,8.693476,E,190.597351,0.013155,288.871971,0,0,0
341,5,FIXED,01/12/2023,13:58:53,01/12/2023,08:58:53,0,5.662306,N,8.693471,E,191.27066,0.049418,55.874946,0,0,0
342,5,FIXED,01/12/2023,14:00:53,01/12/2023,09:00:53,0,5.66231,N,8.693477,E,189.583191,0.302347,273.708223,0,0,0
343,5,FIXED,01/12/2023,14:02:53,01/12/2023,09:02:53,0,5.662311,N,8.693469,E,190.323547,0.001781,64.473809,0,0,0
344,5,FIXED,01/12/2023,14:04:53,01/12/2023,09:04:53,0,5.662313,N,8.693473,E,189.366257,0.020762,303.809203,0,0,0
345,5,FIXED,01/12/2023,14:06:53,01/12/2023,09:06:53,0,5.662314,N,8.693471,E,189.514252,0.033796,293.258881,0,0,0
346,5,FIXED,01/12/2023,14:08:53,01/12/2023,09:08:53,0,5.662319,N,8.693459,E,191.163879,0.009462,15.937397,0,0,0
347,5,FIXED,01/12/2023,14:10:53,01/12/2023,09:10:53,0,5.662329,N,8.693462,E,192.605286,0.025245,67.069148,0,0,0
348,5,FIXED,01/12/2023,14:12:53,01/12/2023,09:12:53,0,5.662331,N,8.693467,E,190.347855,0.038942,77.993679,0,0,0
349,5,FIXED,01/12/2023,14:14:53,01/12/2023,09:14:53,0,5.662333,N,8.693476,E,187.111206,0.025413,71.674934,0,0,0
350,5,FIXED,01/12/2023,14:16:53,01/12/2023,09:16:53,0,5.662335,N,8.693482,E,187.988754,0.040992,98.82136,0,0,0
351,5,FIXED,01/12/2023,14:18:53,01/12/2023,09:18:53,0,5.66233,N,8.693518,E,178.112991,0.07467,95.528778,0,0,0
352,5,FIXED,01/12/2023,14:20:53,01/12/2023,09:20:53,0,5.662329,N,8.69352,E,178.146835,0.016512,157.977246,0,0,0
353,5,FIXED,01/12/2023,14:22:53,01/12/2023,09:22:53,0,5.662327,N,8.693521,E,178.477905,0.022864,10.803465,0,0,0
354,5,FIXED,01/12/2023,14:24:53,01/12/2023,09:24:53,0,5.662329,N,8.693522,E,177.415146,0.019718,299.432181,0,0,0
355,5,FIXED,01/12/2023,14:26:53,01/12/2023,09:26:53,0,5.662376,N,8.693439,E,177.549759,0.210008,107.327919,0,0,0
356,5,FIXED,01/12/2023,14:28:53,01/12/2023,09:28:53,0,5.662357,N,8.693501,E,162.938034,0.13739,263.591544,0,0,0
357,5,FIXED,01/12/2023,14:30:53,01/12/2023,09:30:53,0,5.662356,N,8.693489,E,157.006058,0.046306,138.697647,0,0,0
358,5,FIXED,01/12/2023,14:32:53,01/12/2023,09:32:53,0,5.66235,N,8.693495,E,159.09816,0.036924,126.908537,0,0,0
359,5,FIXED,01/12/2023,14:34:53,01/12/2023,09:34:53,0,5.662348,N,8.693497,E,158.587463,0.017853,106.51437,0,0,0
360,5,FIXED,01/12/2023,14:36:53,01/12/2023,09:36:53,0,5.662347,N,8.693501,E,158.249252,0.013491,103.85178,0,0,0
361,5,FIXED,01/12/2023,14:38:53,01/12/2023,09:38:53,0,5.662346,N,8.693502,E,158.412964,0.01065,188.181238,0,0,0
362,5,FIXED,01/12/2023,14:40:53,01/12/2023,09:40:53,0,5.662345,N,8.693502,E,160.255341,0.02049,112.193261,0,0,0
363,5,FIXED,01/12/2023,14:42:53,01/12/2023,09:42:53,0,5.662344,N,8.693504,E,160.065414,0.012232,136.556872,0,0,0
364,5,FIXED,01/12/2023,14:44:53,01/12/2023,09:44:53,0,5.662343,N,8.693505,E,159.979279,0.037336,107.680301,0,0,0
365,5,FIXED,01/12/2023,14:46:53,01/12/2023,09:46:53,0,5.662342,N,8.693509,E,159.342514,0.008928,87.038887,0,0,0
366,5,FIXED,01/12/2023,14:48:53,01/12/2023,09:48:53,0,5.662342,N,8.693514,E,157.860641,0.0093,105.405832,0,0,0
367,5,FIXED,01/12/2023,14:50:53,01/12/2023,09:50:53,0,5.662341,N,8.693516,E,156.570511,0.010792,124.881547,0,0,0
368,5,FIXED,01/12/2023,14:52:53,01/12/2023,09:52:53,0,5.662341,N,8.693517,E,156.379272,0.02027,122.761164,0,0,0
369,5,FIXED,01/12/2023,14:54:53,01/12/2023,09:54:53,0,5.66234,N,8.693517,E,156.382584,0.009724,118.493159,0,0,0
370,5,FIXED,01/12/2023,14:56:53,01/12/2023,09:56:53,0,5.662338,N,8.693522,E,156.669128,0.008054,130.030987,0,0,0
371,5,FIXED,01/12/2023,14:58:53,01/12/2023,09:58:53,0,5.662334,N,8.693526,E,155.867462,0.010331,95.739628,0,0,0
372,5,FIXED,01/12/2023,15:00:53,01/12/2023,10:00:53,0,5.662334,N,8.69353,E,155.623901,0.014081,111.794534,0,0,0
373,5,FIXED,01/12/2023,15:02:53,01/12/2023,10:02:53,0,5.662328,N,8.693544,E,155.125061,0.389306,120.271686,0,0,0
374,5,FIXED,01/12/2023,15:04:53,01/12/2023,10:04:53,0,5.662278,N,8.69363,E,156.829453,0.252089,178.246062,0,0,0
375,5,FIXED,01/12/2023,15:06:53,01/12/2023,10:06:53,0,5.662204,N,8.693633,E,157.981155,1.762148,22.891108,0,0,0
376,5,FIXED,01/12/2023,15:08:53,01/12/2023,10:08:53,0,5.662344,N,8.693692,E,158.997192,2.293665,273.710662,0,0,0
377,5,FIXED,01/12/2023,15:10:53,01/12/2023,10:10:53,0,5.662355,N,8.693519,E,166.900955,1.073754,73.166289,0,0,0
378,5,FIXED,01/12/2023,15:12:53,01/12/2023,10:12:53,0,5.662393,N,8.693644,E,178.585327,0.838534,42.19084,0,0,0
379,5,FIXED,01/12/2023,15:14:53,01/12/2023,10:14:53,0,5.662449,N,8.693695,E,196.999237,1.514251,207.29454,0,0,0
380,5,FIXED,01/12/2023,15:16:53,01/12/2023,10:16:53,0,5.662349,N,8.693643,E,189.671707,0.990036,122.180054,0,0,0
381,5,FIXED,01/12/2023,15:18:53,01/12/2023,10:18:53,0,5.6623,N,8.693723,E,172.715805,1.769517,196.152707,0,0,0
382,5,FIXED,01/12/2023,15:20:53,01/12/2023,10:20:53,0,5.662191,N,8.693691,E,163.600296,6.063853,276.664021,0,0,0
383,5,FIXED,01/12/2023,15:22:53,01/12/2023,10:22:53,0,5.662217,N,8.693466,E,172.692017,2.438523,337.281639,0,0,0
384,5,FIXED,01/12/2023,15:24:53,01/12/2023,10:24:53,0,5.662348,N,8.693411,E,189.970337,0.883083,31.714717,0,0,0
385,5,FIXED,01/12/2023,15:26:53,01/12/2023,10:26:53,0,5.662789,N,8.693685,E,219.229126,8.807631,184.565212,0,0,0
386,5,FIXED,01/12/2023,15:28:53,01/12/2023,10:28:53,0,5.662157,N,8.693635,E,202.464981,3.947565,60.171649,0,0,0
387,5,FIXED,01/12/2023,15:30:53,01/12/2023,10:30:53,0,5.662214,N,8.693734,E,186.828629,2.205463,331.590683,0,0,0
388,5,FIXED,01/12/2023,15:32:53,01/12/2023,10:32:53,0,5.662293,N,8.693691,E,184.717346,2.719425,227.413365,0,0,0
389,5,FIXED,01/12/2023,15:34:53,01/12/2023,10:34:53,0,5.662185,N,8.693572,E,183.909912,0.4868,8.660637,0,0,0
390,5,FIXED,01/12/2023,15:36:53,01/12/2023,10:36:53,0,5.662323,N,8.693594,E,179.328674,0.927214,260.831251,0,0,0
391,5,FIXED,01/12/2023,15:38:53,01/12/2023,10:38:53,0,5.662313,N,8.693532,E,189.838364,2.071921,170.460547,0,0,0
392,5,FIXED,01/12/2023,15:40:53,01/12/2023,10:40:53,0,5.662195,N,8.693552,E,179.007568,1.156575,305.248619,0,0,0
393,5,FIXED,01/12/2023,15:42:53,01/12/2023,10:42:53,0,5.662242,N,8.693486,E,181.249054,0.147867,78.562396,0,0,0
394,5,FIXED,01/12/2023,15:44:53,01/12/2023,10:44:53,0,5.662259,N,8.693572,E,182.409409,0.462855,50.292798,0,0,0
395,5,FIXED,01/12/2023,15:46:53,01/12/2023,10:46:53,0,5.662298,N,8.69362,E,176.908905,1.325027,234.996576,0,0,0
396,5,FIXED,01/12/2023,15:48:53,01/12/2023,10:48:53,0,5.662269,N,8.693578,E,170.063278,0.282554,132.873902,0,0,0
397,5,FIXED,01/12/2023,15:50:53,01/12/2023,10:50:53,0,5.662226,N,8.693624,E,173.039078,0.849768,350.501628,0,0,0
398,5,FIXED,01/12/2023,15:52:53,01/12/2023,10:52:53,0,5.662397,N,8.693596,E,168.983521,0.392046,212.138131,0,0,0
399,5,FIXED,01/12/2023,15:54:53,01/12/2023,10:54:53,0,5.662144,N,8.693436,E,165.580734,5.170294,43.833603,0,0,0
400,5,FIXED,01/12/2023,15:56:53,01/12/2023,10:56:53,0,5.662308,N,8.693594,E,159.72879,0.388641,353.937377,0,0,0
401,5,FIXED,01/12/2023,15:58:53,01/12/2023,10:58:53,0,5.662385,N,8.693586,E,164.039703,0.629233,275.67859,0,0,0
402,5,FIXED,01/12/2023,16:00:53,01/12/2023,11:00:53,0,5.66239,N,8.693537,E,176.356888,2.092706,123.768106,0,0,0
403,5,FIXED,01/12/2023,16:02:53,01/12/2023,11:02:53,0,5.662286,N,8.693693,E,189.414078,0.140047,287.778013,0,0,0
404,5,FIXED,01/12/2023,16:04:53,01/12/2023,11:04:53,0,5.662381,N,8.693397,E,189.765549,3.409426,108.232093,0,0,0
405,5,FIXED,01/12/2023,16:06:53,01/12/2023,11:06:53,0,5.662348,N,8.693498,E,172.93544,1.066386,95.143443,0,0,0
406,5,FIXED,01/12/2023,16:08:53,01/12/2023,11:08:53,0,5.662333,N,8.693669,E,172.426376,0.496411,218.725033,0,0,0
407,5,FIXED,01/12/2023,16:10:53,01/12/2023,11:10:53,0,5.66226,N,8.693611,E,168.22258,0.287583,312.729923,0,0,0
408,5,FIXED,01/12/2023,16:12:53,01/12/2023,11:12:53,0,5.662339,N,8.693525,E,165.776413,1.154364,347.19474,0,0,0
409,5,FIXED,01/12/2023,16:14:53,01/12/2023,11:14:53,0,5.662584,N,8.693469,E,183.162491,2.632607,165.260941,0,0,0
410,5,FIXED,01/12/2023,16:16:53,01/12/2023,11:16:53,0,5.662277,N,8.69355,E,187.17067,0.722174,221.690805,0,0,0
411,5,FIXED,01/12/2023,16:18:53,01/12/2023,11:18:53,0,5.662226,N,8.693505,E,189.034607,0.951266,22.424973,0,0,0
412,5,FIXED,01/12/2023,16:20:53,01/12/2023,11:20:53,0,5.66234,N,8.693552,E,183.742447,1.956412,221.637296,0,0,0
413,5,FIXED,01/12/2023,16:22:53,01/12/2023,11:22:53,0,5.662241,N,8.693464,E,186.826492,0.898897,145.69407,0,0,0
414,5,FIXED,01/12/2023,16:24:53,01/12/2023,11:24:53,0,5.662209,N,8.693486,E,190.959656,1.293975,339.10773,0,0,0
415,5,FIXED,01/12/2023,16:26:53,01/12/2023,11:26:53,0,5.66241,N,8.693409,E,196.384903,1.835117,150.031141,0,0,0
416,5,FIXED,01/12/2023,16:28:53,01/12/2023,11:28:53,0,5.662271,N,8.693489,E,197.185867,1.842797,63.376833,0,0,0
417,5,FIXED,01/12/2023,16:30:53,01/12/2023,11:30:53,0,5.662285,N,8.693518,E,190.309113,1.455968,87.310999,0,0,0
418,5,FIXED,01/12/2023,16:32:53,01/12/2023,11:32:53,0,5.662288,N,8.693577,E,183.060547,1.013759,27.85246,0,0,0
419,5,FIXED,01/12/2023,16:34:53,01/12/2023,11:34:53,0,5.662347,N,8.693609,E,178.327255,1.589782,239.30577,0,0,0
420,5,FIXED,01/12/2023,16:36:53,01/12/2023,11:36:53,0,5.662266,N,8.693472,E,175.409485,0.891314,35.688794,0,0,0
421,5,FIXED,01/12/2023,16:38:53,01/12/2023,11:38:53,0,5.662381,N,8.693555,E,170.389221,0.963848,205.791619,0,0,0
422,5,FIXED,01/12/2023,16:40:53,01/12/2023,11:40:53,0,5.662304,N,8.693517,E,169.57225,1.067352,167.392291,0,0,0
423,5,FIXED,01/12/2023,16:42:53,01/12/2023,11:42:53,0,5.662157,N,8.69355,E,170.397247,1.019509,342.015404,0,0,0
424,5,FIXED,01/12/2023,16:44:53,01/12/2023,11:44:53,0,5.662269,N,8.693514,E,183.815948,3.362905,216.639044,0,0,0
425,5,FIXED,01/12/2023,16:46:53,01/12/2023,11:46:53,0,5.662221,N,8.693478,E,182.01651,1.247843,338.566682,0,0,0
426,5,FIXED,01/12/2023,16:48:53,01/12/2023,11:48:53,0,5.662322,N,8.693439,E,187.793701,1.06949,105.535965,0,0,0
427,5,FIXED,01/12/2023,16:50:53,01/12/2023,11:50:53,0,5.66225,N,8.693697,E,175.490356,0.770728,265.975282,0,0,0
428,5,FIXED,01/12/2023,16:52:53,01/12/2023,11:52:53,0,5.662241,N,8.693568,E,172.250443,0.10882,329.801768,0,0,0
429,5,FIXED,01/12/2023,16:54:53,01/12/2023,11:54:53,0,5.662374,N,8.69349,E,159.061661,0.496326,154.400592,0,0,0
430,5,FIXED,01/12/2023,16:56:53,01/12/2023,11:56:53,0,5.662348,N,8.693503,E,152.956863,0.87374,211.557733,0,0,0
431,5,FIXED,01/12/2023,16:58:53,01/12/2023,11:58:53,0,5.662261,N,8.693448,E,158.473145,1.081912,35.417248,0,0,0
432,5,FIXED,01/12/2023,17:00:53,01/12/2023,12:00:53,0,5.662426,N,8.693567,E,164.487732,2.214919,142.274143,0,0,0
433,5,FIXED,01/12/2023,17:02:53,01/12/2023,12:02:53,0,5.662204,N,8.693739,E,174.834015,1.542943,312.784453,0,0,0
434,5,FIXED,01/12/2023,17:04:53,01/12/2023,12:04:53,0,5.662339,N,8.693593,E,166.172165,1.461278,211.235455,0,0,0
435,5,FIXED,01/12/2023,17:06:53,01/12/2023,12:06:53,0,5.662281,N,8.693558,E,167.873932,0.530844,133.338045,0,0,0
436,5,FIXED,01/12/2023,17:08:53,01/12/2023,12:08:53,0,5.662243,N,8.693597,E,165.854034,0.480869,302.081125,0,0,0
437,5,FIXED,01/12/2023,17:10:53,01/12/2023,12:10:53,0,5.662292,N,8.693519,E,165.56723,0.39317,55.782909,0,0,0
438,5,FIXED,01/12/2023,17:12:53,01/12/2023,12:12:53,0,5.662336,N,8.693585,E,167.720444,0.284925,245.048271,0,0,0
439,5,FIXED,01/12/2023,17:14:53,01/12/2023,12:14:53,0,5.662282,N,8.693468,E,170.867371,0.645589,93.797047,0,0,0
440,5,FIXED,01/12/2023,17:16:53,01/12/2023,12:16:53,0,5.662272,N,8.693624,E,171.750885,1.051894,204.067063,0,0,0
441,5,FIXED,01/12/2023,17:18:53,01/12/2023,12:18:53,0,5.662238,N,8.693609,E,174.842422,0.532938,344.339289,0,0,0
442,5,FIXED,01/12/2023,17:20:53,01/12/2023,12:20:53,0,5.662455,N,8.693548,E,168.749847,1.503941,184.541327,0,0,0
443,5,FIXED,01/12/2023,17:22:53,01/12/2023,12:22:53,0,5.662208,N,8.693528,E,175.963562,0.790554,11.286736,0,0,0
444,5,FIXED,01/12/2023,17:24:53,01/12/2023,12:24:53,0,5.662347,N,8.693556,E,174.785126,0.927907,180.218517,0,0,0
445,5,FIXED,01/12/2023,17:26:53,01/12/2023,12:26:53,0,5.662313,N,8.693556,E,174.568222,0.541088,224.369821,0,0,0
446,5,FIXED,01/12/2023,17:28:53,01/12/2023,12:28:53,0,5.662292,N,8.693535,E,175.566071,1.235337,253.882658,0,0,0
447,5,FIXED,01/12/2023,17:30:53,01/12/2023,12:30:53,0,5.662282,N,8.693502,E,176.017349,0.341452,146.989968,0,0,0
448,5,FIXED,01/12/2023,17:32:53,01/12/2023,12:32:53,0,5.662263,N,8.693515,E,177.634079,1.090513,33.960349,0,0,0
449,5,FIXED,01/12/2023,17:34:53,01/12/2023,12:34:53,0,5.66238,N,8.693595,E,176.318344,1.256131,150.079445,0,0,0
450,5,FIXED,01/12/2023,17:36:53,01/12/2023,12:36:53,0,5.662274,N,8.693656,E,174.30574,0.991044,295.09764,0,0,0
451,5,FIXED,01/12/2023,17:38:53,01/12/2023,12:38:53,0,5.662336,N,8.693523,E,173.62117,0.173106,153.261945,0,0,0
452,5,FIXED,01/12/2023,17:40:53,01/12/2023,12:40:53,0,5.662266,N,8.693559,E,172.788971,0.40017,40.891669,0,0,0
453,5,FIXED,01/12/2023,17:42:53,01/12/2023,12:42:53,0,5.6623,N,8.693589,E,173.189835,1.044545,283.985689,0,0,0
454,5,FIXED,01/12/2023,17:44:53,01/12/2023,12:44:53,0,5.662334,N,8.693456,E,174.006485,0.319784,77.904025,0,0,0
455,5,FIXED,01/12/2023,17:46:53,01/12/2023,12:46:53,0,5.662352,N,8.693541,E,173.999176,1.948921,186.089663,0,0,0
456,5,FIXED,01/12/2023,17:48:53,01/12/2023,12:48:53,0,5.662255,N,8.693531,E,175.342499,0.859181,13.015494,0,0,0
457,5,FIXED,01/12/2023,17:50:53,01/12/2023,12:50:53,0,5.662302,N,8.693542,E,177.427399,0.815206,118.22141,0,0,0
458,5,FIXED,01/12/2023,17:52:53,01/12/2023,12:52:53,0,5.662248,N,8.693643,E,180.391922,0.974463,257.726361,0,0,0
459,5,FIXED,01/12/2023,17:54:53,01/12/2023,12:54:53,0,5.66223,N,8.693562,E,180.546066,0.675098,41.194135,0,0,0
