INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
39,7,FIXED,2023/1/11,11:47:50,2023/1/11,3:47:50,0,5.465523,N,8.729310,E,162.922882,0.041787,15.930011,0.000000,0.000000,0.000000
40,7,FIXED,2023/1/11,11:49:50,2023/1/11,3:49:50,0,5.465524,N,8.729311,E,162.913437,0.067974,1.840142,0.000000,0.000000,0.000000
41,7,FIXED,2023/1/11,11:51:50,2023/1/11,3:51:50,0,5.465535,N,8.729311,E,162.565735,0.115095,26.484459,0.000000,0.000000,0.000000
42,7,FIXED,2023/1/11,11:53:50,2023/1/11,3:53:50,0,5.465564,N,8.729326,E,162.557343,1.801690,244.436330,0.000000,0.000000,0.000000
43,7,FIXED,2023/1/11,11:55:50,2023/1/11,3:55:50,0,5.465547,N,8.729290,E,162.364258,0.064076,298.042718,0.000000,0.000000,0.000000
44,7,FIXED,2023/1/11,11:57:50,2023/1/11,3:57:50,0,5.465548,N,8.729288,E,162.572174,0.008964,128.749226,0.000000,0.000000,0.000000
45,7,FIXED,2023/1/11,11:59:50,2023/1/11,3:59:50,0,5.465530,N,8.729311,E,163.073349,0.147974,22.415512,0.000000,0.000000,0.000000
46,7,FIXED,2023/1/11,12:1:50,2023/1/11,4:1:50,0,5.465608,N,8.729344,E,164.993484,0.037679,131.464913,0.000000,0.000000,0.000000
47,7,FIXED,2023/1/11,12:3:50,2023/1/11,4:3:50,0,5.465592,N,8.729362,E,173.304764,0.053275,297.967860,0.000000,0.000000,0.000000
48,7,FIXED,2023/1/11,12:5:50,2023/1/11,4:5:50,0,5.465619,N,8.729310,E,169.234589,0.080021,354.327146,0.000000,0.000000,0.000000
49,7,FIXED,2023/1/11,12:7:50,2023/1/11,4:7:50,0,5.465622,N,8.729310,E,168.311859,0.003514,93.990720,0.000000,0.000000,0.000000
50,7,FIXED,2023/1/11,12:9:50,2023/1/11,4:9:50,0,5.465609,N,8.729498,E,169.106949,2.831898,138.815676,0.000000,0.000000,0.000000
51,7,FIXED,2023/1/11,12:11:50,2023/1/11,4:11:50,0,5.465411,N,8.729672,E,172.483459,1.918366,296.637741,0.000000,0.000000,0.000000
52,7,FIXED,2023/1/11,12:13:50,2023/1/11,4:13:50,0,5.465578,N,8.729338,E,171.840210,0.073636,7.608431,0.000000,0.000000,0.000000
53,7,FIXED,2023/1/11,12:15:50,2023/1/11,4:15:50,0,5.465587,N,8.729339,E,171.794998,0.031745,22.316771,0.000000,0.000000,0.000000
54,7,FIXED,2023/1/11,12:17:50,2023/1/11,4:17:50,0,5.466355,N,8.729655,E,163.606033,0.080152,2.461973,0.000000,0.000000,0.000000
55,7,FIXED,2023/1/11,12:19:50,2023/1/11,4:19:50,0,5.466376,N,8.729656,E,164.987793,0.282091,301.689475,0.000000,0.000000,0.000000
56,7,FIXED,2023/1/11,12:21:58,2023/1/11,4:21:58,0,5.466417,N,8.729590,E,167.421906,0.392079,21.493743,0.000000,0.000000,0.000000
57,7,FIXED,2023/1/11,12:23:58,2023/1/11,4:23:58,0,5.472870,N,8.732143,E,169.029556,34.793560,27.590732,0.000000,0.000000,0.000000
58,7,FIXED,2023/1/11,12:40:49,2023/1/11,4:40:49,0,5.522338,N,8.758115,E,168.370789,1.946183,257.903164,0.000000,0.000000,0.000000
